sec,nanosec,odom_x,odom_y,lidar_x,lidar_y,kf_x,kf_y,opti_tb2_x,opti_tb2_y,opti_tb1_x,opti_tb1_y
1772619155,298761901,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304870367050171,-0.033418625593185425,0.02600383758544922,-0.0044330693781375885
1772619155,348805829,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43049588799476624,-0.033419836312532425,0.02562304586172104,-0.004654141142964363
1772619155,398773585,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304913282394409,-0.0334034338593483,0.026815902441740036,-0.004663184285163879
1772619155,448737905,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304913878440857,-0.033402636647224426,0.026788420975208282,-0.004542980343103409
1772619155,498753239,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43046531081199646,-0.03342622518539429,0.0260065495967865,-0.004194168373942375
1772619155,538811906,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304996132850647,-0.03342672809958458,0.025618694722652435,-0.004304924979805946
1772619155,598823126,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4305488169193268,-0.03336457908153534,0.026771806180477142,-0.004152363166213036
1772619155,648799543,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43047770857810974,-0.03340735659003258,0.026745766401290894,-0.003951177000999451
1772619155,698852411,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43047034740448,-0.03341672569513321,0.026045504957437515,-0.00362955778837204
1772619155,748805905,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.430490106344223,-0.03342818096280098,0.025497186928987503,-0.003529215231537819
1772619155,798822648,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304802119731903,-0.03340207412838936,0.02663610875606537,-0.003370266407728195
1772619155,848775058,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304709732532501,-0.033397089689970016,0.026480942964553833,-0.003180829808115959
1772619155,898878311,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304558038711548,-0.033424027264118195,0.025761254131793976,-0.002906195819377899
1772619155,948846393,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4305005371570587,-0.033412083983421326,0.025060005486011505,-0.0028811264783143997
1772619155,998778379,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43048593401908875,-0.033391959965229034,0.025513451546430588,-0.0027641039341688156
1772619156,48764590,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43048352003097534,-0.03340495750308037,0.025378555059432983,-0.0026037655770778656
1772619156,98849816,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304765462875366,-0.03342884033918381,0.025303475558757782,-0.0025504957884550095
1772619156,148782043,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.430499404668808,-0.03341535106301308,0.024622797966003418,-0.002482401207089424
1772619156,198814932,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4306115210056305,-0.0333641953766346,0.025202598422765732,-0.0024122577160596848
1772619156,248789797,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43049055337905884,-0.03339305892586708,0.024794820696115494,-0.0024988334625959396
1772619156,298789983,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304696321487427,-0.03342396020889282,0.025134194642305374,-0.0023659300059080124
1772619156,348764271,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43050774931907654,-0.033415623009204865,0.02492634952068329,-0.0021956395357847214
1772619156,398809150,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43061503767967224,-0.033352695405483246,0.025162041187286377,-0.0021155700087547302
1772619156,448774109,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304807782173157,-0.03340041637420654,0.025082111358642578,-0.0018837731331586838
1772619156,498781903,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304685890674591,-0.0334152989089489,0.02513493224978447,-0.0014634020626544952
1772619156,548784666,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.430498331785202,-0.03341569006443024,0.024963147938251495,-0.0009042862802743912
1772619156,598754459,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4306100904941559,-0.03335057199001312,0.025183793157339096,-0.0006256252527236938
1772619156,648761856,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43047693371772766,-0.03338905796408653,0.02496994286775589,-0.0003304034471511841
1772619156,698766877,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304678440093994,-0.03341492637991905,0.02517155185341835,-3.8314610719680786e-05
1772619156,748705914,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43049442768096924,-0.03339837118983269,0.025098606944084167,0.0006830897182226181
1772619156,798774395,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4306070804595947,-0.03335897997021675,0.025449123233556747,0.0013685394078493118
1772619156,848695577,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43048685789108276,-0.033404670655727386,0.025519829243421555,0.0022851936519145966
1772619156,898768910,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304845333099365,-0.03341078758239746,0.025885500013828278,0.003299647942185402
1772619156,948700701,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43050044775009155,-0.03340819850564003,0.026034332811832428,0.00484711118042469
1772619156,998758790,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43059241771698,-0.033374227583408356,0.026099061593413353,0.004835107363760471
1772619157,48697349,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304770529270172,-0.03339612856507301,0.02680385112762451,0.00736619345843792
1772619157,98795213,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304697513580322,-0.03341451659798622,0.026899196207523346,0.007249015383422375
1772619157,148822931,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304996132850647,-0.033410314470529556,0.027836095541715622,0.010564418509602547
1772619157,198793639,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43060341477394104,-0.033361952751874924,0.02819671295583248,0.011584365740418434
1772619157,248827886,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43048810958862305,-0.033392008394002914,0.02888984978199005,0.014227292500436306
1772619157,298835657,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304813742637634,-0.03340388089418411,0.02998901531100273,0.01642761565744877
1772619157,348876088,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304986298084259,-0.03340820223093033,0.031267497688531876,0.019172994419932365
1772619157,398786293,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4305822253227234,-0.03336803987622261,0.03244740888476372,0.022569876164197922
1772619157,448826718,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43047958612442017,-0.03339596092700958,0.033563923090696335,0.02489146590232849
1772619157,498815903,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304612874984741,-0.03338615223765373,0.035067763179540634,0.028364505618810654
1772619157,548873325,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43050169944763184,-0.033416036516427994,0.03694000840187073,0.03268817067146301
1772619157,598822324,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4305734932422638,-0.033377744257450104,0.03889673575758934,0.03549189865589142
1772619157,648789765,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304899573326111,-0.033391889184713364,0.04036752134561539,0.0389602854847908
1772619157,698722240,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43046024441719055,-0.03341420739889145,0.0422864630818367,0.043350573629140854
1772619157,748752219,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43049779534339905,-0.0334220826625824,0.044432152062654495,0.04623263329267502
1772619157,798775834,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4305867552757263,-0.03337283805012703,0.04554465040564537,0.049110207706689835
1772619157,848863661,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304855167865753,-0.033404022455215454,0.04677680879831314,0.051951467990875244
1772619157,898816521,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43048223853111267,-0.033406153321266174,0.04873495548963547,0.054900750517845154
1772619157,948818182,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4305095076560974,-0.03340567648410797,0.05002003163099289,0.057381290942430496
1772619157,998847701,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4305124282836914,-0.03337550163269043,0.05119422823190689,0.060139961540699005
1772619158,48847715,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43048572540283203,-0.03339572995901108,0.05270767584443092,0.06309083104133606
1772619158,98804528,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43048739433288574,-0.03339335694909096,0.05385182797908783,0.06577149033546448
1772619158,148797863,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304971694946289,-0.03341619297862053,0.055628497153520584,0.06898124516010284
1772619158,198801659,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4305541217327118,-0.033361487090587616,0.0581909716129303,0.07412375509738922
1772619158,248860591,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43047404289245605,-0.03340738266706467,0.05933982506394386,0.07743050158023834
1772619158,298842860,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43047869205474854,-0.033391788601875305,0.061189696192741394,0.08081935346126556
1772619158,348850923,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43050190806388855,-0.0334075428545475,0.06285207718610764,0.08470727503299713
1772619158,398796493,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4305456578731537,-0.03338288888335228,0.06405894458293915,0.0878407210111618
1772619158,448776895,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304857850074768,-0.03340349346399307,0.06542858481407166,0.0914103090763092
1772619158,498880911,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304918348789215,-0.03338899463415146,0.06644351780414581,0.09436038881540298
1772619158,548826152,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43049871921539307,-0.03340417519211769,0.06780295073986053,0.09759591519832611
1772619158,598846130,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43054333329200745,-0.03337349742650986,0.06986957788467407,0.10163217782974243
1772619158,648774154,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304887056350708,-0.03340654820203781,0.07062673568725586,0.10530752688646317
1772619158,698864374,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304899275302887,-0.033398859202861786,0.07254363596439362,0.10845871269702911
1772619158,748743809,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43050190806388855,-0.03342506289482117,0.07412976026535034,0.11217208206653595
1772619158,798777361,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4305293560028076,-0.03338620066642761,0.07574773579835892,0.11572311818599701
1772619158,848787520,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304955005645752,-0.033413585275411606,0.07655065506696701,0.11952660977840424
1772619158,898808409,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304894804954529,-0.03340238705277443,0.07776963710784912,0.12292661517858505
1772619158,948786091,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4305041432380676,-0.033408794552087784,0.07857273519039154,0.12597867846488953
1772619158,998877439,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4305115342140198,-0.033387262374162674,0.08091413229703903,0.12913179397583008
1772619159,48802032,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304845333099365,-0.03338456526398659,0.08054062724113464,0.1331314742565155
1772619159,98777855,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304855465888977,-0.033392369747161865,0.0816042348742485,0.1371060609817505
1772619159,148804359,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4305002987384796,-0.0334007702767849,0.08305561542510986,0.14078380167484283
1772619159,198803756,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4305088520050049,-0.03337569534778595,0.0850846990942955,0.1440771222114563
1772619159,248742123,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304804503917694,-0.0334024541079998,0.08504466712474823,0.1479203999042511
1772619159,298784865,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304841160774231,-0.03340655565261841,0.08680297434329987,0.1518576592206955
1772619159,348825033,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304973781108856,-0.03339783474802971,0.08641259372234344,0.15526798367500305
1772619159,398799446,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4305088222026825,-0.03336958587169647,0.08863887190818787,0.15894129872322083
1772619159,448846523,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304870665073395,-0.03341387212276459,0.08823327720165253,0.16305892169475555
1772619159,498801820,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304852783679962,-0.03340588137507439,0.09017573297023773,0.16648957133293152
1772619159,548811544,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4305045008659363,-0.03339499607682228,0.08787122368812561,0.16972510516643524
1772619159,598847875,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4305019974708557,-0.03338579088449478,0.09214989840984344,0.1747083067893982
1772619159,648865942,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304909110069275,-0.03342048078775406,0.09246143698692322,0.17936216294765472
1772619159,698758487,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43049004673957825,-0.033400390297174454,0.0938887894153595,0.18263386189937592
1772619159,748865634,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4305056929588318,-0.03339765593409538,0.09319455921649933,0.18647994101047516
1772619159,798768455,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43050482869148254,-0.033382754772901535,0.09503868222236633,0.18998514115810394
1772619159,848877883,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304896295070648,-0.03341559320688248,0.09180523455142975,0.19345378875732422
1772619159,898767393,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304920732975006,-0.03339578956365585,0.09254217147827148,0.1967804878950119
1772619159,948785600,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43050822615623474,-0.0333954319357872,0.09593535959720612,0.20116780698299408
1772619159,998795081,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43050676584243774,-0.033376295119524,0.09783478081226349,0.2041723132133484
1772619159,998795081,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.430488646030426,-0.03342098370194435,0.09783478081226349,0.2041723132133484
1772619160,98836291,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43047723174095154,-0.0334005169570446,0.09929822385311127,0.21235740184783936
1772619160,148850810,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43047791719436646,-0.03341541066765785,0.09653012454509735,0.21520507335662842
1772619160,198956728,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43051421642303467,-0.03340283781290054,0.09682869166135788,0.2194504290819168
1772619160,248755827,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43049564957618713,-0.033408407121896744,0.09684926271438599,0.2224435955286026
1772619160,298801574,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.430500864982605,-0.03339427709579468,0.09721286594867706,0.2269289195537567
1772619160,348760264,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4305163025856018,-0.03339767083525658,0.09781348705291748,0.23128603398799896
1772619160,399090732,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4305071532726288,-0.03336875140666962,0.10219192504882812,0.23572075366973877
1772619160,448866777,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43075600266456604,-0.03336257487535477,0.09984372556209564,0.2353602945804596
1772619160,498804467,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43048331141471863,-0.03339710831642151,0.10078399628400803,0.24100343883037567
1772619160,548768925,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43051475286483765,-0.03338305652141571,0.0994148775935173,0.2455897182226181
1772619160,598863669,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4305054545402527,-0.03336944803595543,0.10055314749479294,0.24979330599308014
1772619160,648879026,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4307515323162079,-0.03336619958281517,0.1005445122718811,0.25390973687171936
1772619160,698866143,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43049657344818115,-0.033411018550395966,0.10104402899742126,0.25726959109306335
1772619160,748830820,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.430522620677948,-0.03339017927646637,0.1007087305188179,0.26033729314804077
1772619160,798870047,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43048277497291565,-0.03338067978620529,0.10292068123817444,0.26471301913261414
1772619160,838774224,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43048787117004395,-0.03343213349580765,0.10363509505987167,0.2671288847923279
1772619160,898858971,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304683208465576,-0.033414117991924286,0.103058360517025,0.27151352167129517
1772619160,948862055,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304622709751129,-0.03341200202703476,0.10410823673009872,0.27567756175994873
1772619160,998832646,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43049460649490356,-0.03337804600596428,0.10425247997045517,0.2798011302947998
1772619161,48854725,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43075114488601685,-0.03336842730641365,0.10472284257411957,0.2832593321800232
1772619161,98883232,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.430484801530838,-0.03341139107942581,0.10540946573019028,0.2867869436740875
1772619161,148844401,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4305424988269806,-0.03337043523788452,0.10650079697370529,0.29114583134651184
1772619161,198860212,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43050140142440796,-0.03337917476892471,0.10681010037660599,0.2939210534095764
1772619161,248804507,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43074145913124084,-0.033362504094839096,0.10794112831354141,0.29730424284935
1772619161,298932615,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4305618703365326,-0.033387210220098495,0.10873755067586899,0.3010734021663666
1772619161,348802794,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304474890232086,-0.0334162637591362,0.10995787382125854,0.3046632707118988
1772619161,398816840,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4305039346218109,-0.03337888419628143,0.11071467399597168,0.30883872509002686
1772619161,448809761,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4307425916194916,-0.03337216004729271,0.11210497468709946,0.3125680983066559
1772619161,498812803,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.4304772913455963,-0.033393170684576035,0.11279472708702087,0.31546446681022644
1772619161,548841484,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43047991394996643,-0.033429332077503204,0.11407822370529175,0.3184310495853424
1772619161,598900249,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43050116300582886,-0.033382996916770935,0.11501073092222214,0.322164386510849
1772619161,648913039,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43075844645500183,-0.03337220847606659,0.11656665056943893,0.32589277625083923
1772619161,698866546,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43060237169265747,-0.03336320444941521,0.11813578009605408,0.33006882667541504
1772619161,748870430,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43047043681144714,-0.033421147614717484,0.12008634954690933,0.3344896733760834
1772619161,798922427,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43050676584243774,-0.03337804600596428,0.12124551832675934,0.3358467221260071
1772619161,848808453,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43076083064079285,-0.033361565321683884,0.12264099717140198,0.3388601243495941
1772619161,898790917,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43061357736587524,-0.033372800797224045,0.12717294692993164,0.34384962916374207
1772619161,948855784,0.4008458890419079,-0.05828181757732857,0.3587201749136966,-0.3114629233527574,0.4016578746389709,-0.062217894864383845,0.43046218156814575,-0.033417388796806335,0.12921011447906494,0.34709596633911133
